order_id,product,client_id,order_date,money_spent
376,a,107,2/19/2017,184.77
376,a,107,2/19/2017,12.83
376,a,107,2/19/2017,33.05
376,a,107,2/19/2017,18.04
377,a,279,1/27/2017,333.44
377,a,279,1/27/2017,62.88
377,b,279,1/27/2017,7.06
377,a,279,1/27/2017,13.42
377,b,279,1/27/2017,110.28
377,b,279,1/27/2017,40.64
377,a,279,1/27/2017,16.4
378,b,318,1/31/2017,134.03
379,b,47,2/11/2017,6.21
379,a,47,2/11/2017,235.19
379,b,47,2/11/2017,22.44
379,a,47,2/11/2017,115.32
379,c,47,2/11/2017,88.15
379,c,47,2/11/2017,38.32
379,b,47,2/11/2017,99.36
380,b,14,1/3/2017,63.29
380,b,14,1/3/2017,7.68
380,a,14,1/3/2017,191.98
380,a,14,1/3/2017,273.05
380,a,14,1/3/2017,437.28
380,a,14,1/3/2017,96.8
381,b,276,2/28/2017,24.84
381,a,276,2/28/2017,91.58
381,c,276,2/28/2017,98.7
381,b,276,2/28/2017,61.34
381,c,276,2/28/2017,174.36
381,b,276,2/28/2017,53.73
381,c,276,2/28/2017,20.02
382,a,407,4/8/2017,133.08
382,a,407,4/8/2017,152.39
382,a,407,4/8/2017,84.9
382,c,407,4/8/2017,46.15
382,a,407,4/8/2017,17.78
382,a,407,4/8/2017,48.28
382,b,407,4/8/2017,40.34
382,a,407,4/8/2017,111.7
382,a,407,4/8/2017,128.82
382,c,407,4/8/2017,85.8
383,a,215,1/24/2017,112.11
383,a,215,1/24/2017,48.18
384,a,86,3/12/2017,228.34
384,c,86,3/12/2017,199.08
385,a,424,2/20/2017,255.88
385,a,424,2/20/2017,175.12
385,c,424,2/20/2017,375.97
386,a,378,2/9/2017,47.38
386,a,378,2/9/2017,205.06
386,a,378,2/9/2017,7.5
387,b,470,1/18/2017,11.4
387,a,470,1/18/2017,49.95
387,a,470,1/18/2017,56.51
387,a,470,1/18/2017,2.99
388,a,479,2/13/2017,34.05
388,a,479,2/13/2017,55.98
388,a,479,2/13/2017,61.09
388,c,479,2/13/2017,20.97
388,a,479,2/13/2017,2.58
389,a,533,1/27/2017,39.34
389,a,533,1/27/2017,40.05
389,a,533,1/27/2017,22.97
389,c,533,1/27/2017,9.95
389,a,533,1/27/2017,37.63
389,a,533,1/27/2017,219.19
389,b,533,1/27/2017,66.15
389,b,533,1/27/2017,228.18
389,b,533,1/27/2017,93.8
389,a,533,1/27/2017,94.5
390,a,330,2/16/2017,94.47
390,c,330,2/16/2017,31.51
390,b,330,2/16/2017,142
390,a,330,2/16/2017,191.86
390,a,330,2/16/2017,365.28
390,a,330,2/16/2017,121.39
390,a,330,2/16/2017,66.71
391,a,43,2/9/2017,24.79
391,a,43,2/9/2017,38.51
391,b,43,2/9/2017,85.62
391,a,43,2/9/2017,28.02
391,a,43,2/9/2017,191.32
391,a,43,2/9/2017,243.87
391,b,43,2/9/2017,60.06
392,a,307,3/26/2017,28.61
392,b,307,3/26/2017,74.49
393,c,385,1/26/2017,381.3
393,b,385,1/26/2017,66.02
393,a,385,1/26/2017,203.36
393,a,385,1/26/2017,59.16
394,b,276,2/17/2017,238.77
394,c,276,2/17/2017,4
394,b,276,2/17/2017,200.83
394,a,276,2/17/2017,8.27
394,a,276,2/17/2017,24.96
394,a,276,2/17/2017,105.17
394,a,276,2/17/2017,419.13
394,a,276,2/17/2017,72.37
395,a,525,2/7/2017,44.3
395,a,525,2/7/2017,277.12
395,b,525,2/7/2017,66.46
395,a,525,2/7/2017,20.21
395,b,525,2/7/2017,145.88
396,a,210,2/23/2017,52.74
396,a,210,2/23/2017,7.79
396,a,210,2/23/2017,186.17
397,a,20,1/28/2017,72.21
397,b,20,1/28/2017,6.08
397,a,20,1/28/2017,173.27
397,a,20,1/28/2017,454.02
397,b,20,1/28/2017,65.17
398,a,371,1/9/2017,156.78
398,a,371,1/9/2017,13.29
398,a,371,1/9/2017,8.16
398,b,371,1/9/2017,152.9
398,a,371,1/9/2017,77.39
399,a,497,1/29/2017,60.28
399,b,497,1/29/2017,21.8
399,a,497,1/29/2017,37.04
399,a,497,1/29/2017,21.38
399,b,497,1/29/2017,18.49
399,a,497,1/29/2017,55.35
400,b,56,2/20/2017,89.03
400,b,56,2/20/2017,32.33
400,a,56,2/20/2017,151.33
400,b,56,2/20/2017,127.81
400,c,56,2/20/2017,98.34
400,c,56,2/20/2017,8.07
400,a,56,2/20/2017,22.53
401,a,542,2/11/2017,133.15
401,a,542,2/11/2017,25.26
401,a,542,2/11/2017,42.55
401,a,542,2/11/2017,72.18
402,a,290,3/19/2017,87.92
402,a,290,3/19/2017,13.92
402,a,290,3/19/2017,12.08
402,a,290,3/19/2017,75.41
402,c,290,3/19/2017,120.39
403,b,214,2/2/2017,160.35
403,a,214,2/2/2017,50.4
403,a,214,2/2/2017,52.93
404,a,544,3/23/2017,29.19
405,a,131,1/16/2017,214.86
405,a,131,1/16/2017,56.84
405,a,131,1/16/2017,78.96
406,a,132,2/15/2017,6.29
406,a,132,2/15/2017,12.14
406,a,132,2/15/2017,63.8
406,a,132,2/15/2017,78.56
406,c,132,2/15/2017,38.9
406,a,132,2/15/2017,39.87
407,a,72,1/12/2017,179.31
407,a,72,1/12/2017,59.38
407,a,72,1/12/2017,50.72
408,b,460,1/11/2017,45.99
408,a,460,1/11/2017,5.15
408,a,460,1/11/2017,4.02
408,a,460,1/11/2017,226.31
408,a,460,1/11/2017,217.97
409,a,514,3/19/2017,326.7
409,c,514,3/19/2017,19.75
409,c,514,3/19/2017,67.09
409,a,514,3/19/2017,55.82
410,c,290,3/23/2017,460.43
411,a,317,3/18/2017,39.01
411,c,317,3/18/2017,16.79
411,a,317,3/18/2017,132.62
411,a,317,3/18/2017,5.22
412,b,88,2/16/2017,94.43
412,a,88,2/16/2017,29.61
412,a,88,2/16/2017,108.34
412,a,88,2/16/2017,191.16
412,a,88,2/16/2017,5.29
412,a,88,2/16/2017,30.54
412,b,88,2/16/2017,37.61
413,a,67,1/20/2017,106.24
413,a,67,1/20/2017,388.36
413,b,67,1/20/2017,24.35
413,b,67,1/20/2017,384.73
414,a,212,3/16/2017,124.36
414,b,212,3/16/2017,124.27
414,a,212,3/16/2017,38.48
414,b,212,3/16/2017,53.01
414,a,212,3/16/2017,60.52
414,a,212,3/16/2017,50.62
414,b,212,3/16/2017,95.08
414,c,212,3/16/2017,35.65
414,a,212,3/16/2017,167.49
414,a,212,3/16/2017,110.63
415,c,190,3/21/2017,124.12
415,a,190,3/21/2017,18.24
415,b,190,3/21/2017,57.94
415,a,190,3/21/2017,69.25
416,b,316,2/15/2017,71.2
416,a,316,2/15/2017,85.79
417,b,202,1/31/2017,226.56
417,a,202,1/31/2017,56.27
417,a,202,1/31/2017,28.55
417,a,202,1/31/2017,43.37
417,a,202,1/31/2017,110.98
417,a,202,1/31/2017,72.71
418,a,390,3/1/2017,3.96
418,a,390,3/1/2017,59.69
418,b,390,3/1/2017,42.12
418,a,390,3/1/2017,588.49
418,a,390,3/1/2017,12.16
418,a,390,3/1/2017,207.29
418,a,390,3/1/2017,356.97
418,b,390,3/1/2017,70.35
419,c,453,3/1/2017,7.66
419,b,453,3/1/2017,57.27
419,a,453,3/1/2017,50.53
419,a,453,3/1/2017,9.85
420,a,276,1/19/2017,108.36
420,a,276,1/19/2017,116.51
420,b,276,1/19/2017,22.29
421,a,340,2/22/2017,114.56
421,a,340,2/22/2017,302.76
421,c,340,2/22/2017,231.46
421,a,340,2/22/2017,58.78
422,a,209,2/21/2017,106.29
422,a,209,2/21/2017,37.84
422,a,209,2/21/2017,10.4
422,c,209,2/21/2017,38.13
423,a,534,1/25/2017,4.3
423,b,534,1/25/2017,562.36
423,a,534,1/25/2017,23.75
423,a,534,1/25/2017,19.7
423,a,534,1/25/2017,12.59
424,a,194,2/15/2017,121.98
424,a,194,2/15/2017,22.57
424,a,194,2/15/2017,77.01
424,c,194,2/15/2017,21.8
424,a,194,2/15/2017,150.48
424,a,194,2/15/2017,53.17
424,a,194,2/15/2017,58.19
424,a,194,2/15/2017,78.79
424,a,194,2/15/2017,58.76
425,a,262,3/8/2017,16.46
425,a,262,3/8/2017,32.62
426,a,546,1/21/2017,96.52
426,a,546,1/21/2017,16.02
426,b,546,1/21/2017,87.91
426,c,546,1/21/2017,107.44
426,a,546,1/21/2017,37.92
426,a,546,1/21/2017,3.55
426,b,546,1/21/2017,132.74
427,a,136,2/17/2017,60.95
427,a,136,2/17/2017,94.13
428,a,403,1/27/2017,119.61
428,a,403,1/27/2017,275.36
428,b,403,1/27/2017,274.43
428,a,403,1/27/2017,85.96
428,a,403,1/27/2017,48.51
429,a,397,2/21/2017,131.72
429,a,397,2/21/2017,81.13
429,c,397,2/21/2017,49.78
429,b,397,2/21/2017,55.17
429,a,397,2/21/2017,55.24
430,b,278,1/27/2017,2.71
430,a,278,1/27/2017,25.23
430,a,278,1/27/2017,301.72
430,b,278,1/27/2017,197.84
431,b,134,1/11/2017,63.4
431,c,134,1/11/2017,64.39
431,b,134,1/11/2017,42.21
432,c,450,2/6/2017,151.07
432,c,450,2/6/2017,63.89
433,a,17,2/2/2017,409.04
433,a,17,2/2/2017,108.65
433,c,17,2/2/2017,251.16
433,c,17,2/2/2017,110.64
433,a,17,2/2/2017,19.91
433,a,17,2/2/2017,361.39
433,c,17,2/2/2017,75.03
433,c,17,2/2/2017,11.28
433,a,17,2/2/2017,23.13
433,b,17,2/2/2017,70.36
434,a,479,3/1/2017,62.32
434,b,479,3/1/2017,149.41
434,c,479,3/1/2017,5.97
434,a,479,3/1/2017,197.92
434,c,479,3/1/2017,112.38
434,c,479,3/1/2017,116.18
434,a,479,3/1/2017,136.42
434,b,479,3/1/2017,24.46
435,b,463,1/14/2017,227.66
436,a,498,3/25/2017,2.11
436,b,498,3/25/2017,125.61
436,a,498,3/25/2017,208.16
436,a,498,3/25/2017,53.85
437,c,494,1/28/2017,11.29
437,a,494,1/28/2017,3.28
438,a,363,2/25/2017,12.7
438,b,363,2/25/2017,8.22
439,a,282,2/7/2017,24.27
439,a,282,2/7/2017,37.47
439,b,282,2/7/2017,41.4
439,a,282,2/7/2017,252.31
439,c,282,2/7/2017,121.85
439,b,282,2/7/2017,243.22
439,a,282,2/7/2017,1.31
439,a,282,2/7/2017,73.04
440,b,500,1/8/2017,37.91
440,b,500,1/8/2017,102.58
441,c,342,2/22/2017,85.02
441,b,342,2/22/2017,458.55
441,c,342,2/22/2017,85.95
441,b,342,2/22/2017,59.27
441,c,342,2/22/2017,57.95
441,a,342,2/22/2017,457.52
442,a,129,3/28/2017,33.7
442,a,129,3/28/2017,66.53
442,a,129,3/28/2017,60.98
442,a,129,3/28/2017,45.89
442,b,129,3/28/2017,12.74
442,a,129,3/28/2017,102.59
442,a,129,3/28/2017,151.14
442,a,129,3/28/2017,114.75
443,a,16,2/20/2017,4.13
443,c,16,2/20/2017,66.46
443,a,16,2/20/2017,81.53
443,b,16,2/20/2017,60.55
443,a,16,2/20/2017,38.28
444,b,120,1/12/2017,151.86
444,a,120,1/12/2017,422.65
444,a,120,1/12/2017,22.89
444,a,120,1/12/2017,8.91
444,a,120,1/12/2017,33.1
444,a,120,1/12/2017,258.85
444,a,120,1/12/2017,29.15
445,c,306,3/3/2017,140.09
445,a,306,3/3/2017,66.89
446,b,218,1/20/2017,304.89
446,a,218,1/20/2017,14.26
446,a,218,1/20/2017,57.24
446,b,218,1/20/2017,307.35
447,a,103,2/23/2017,69.95
447,a,103,2/23/2017,122.81
447,a,103,2/23/2017,48.54
447,c,103,2/23/2017,187.85
448,b,218,1/30/2017,36.83
448,a,218,1/30/2017,41.8
449,a,556,4/5/2017,0.15
449,a,556,4/5/2017,131.24
449,b,556,4/5/2017,4.17
449,c,556,4/5/2017,139.79
450,a,8,3/4/2017,198.73
450,a,8,3/4/2017,168
450,c,8,3/4/2017,12.06
450,a,8,3/4/2017,119.42
450,a,8,3/4/2017,67.2
451,b,479,3/25/2017,94.35
451,b,479,3/25/2017,95.43
451,a,479,3/25/2017,82.16
452,a,358,4/3/2017,3.94
452,c,358,4/3/2017,76.49
452,a,358,4/3/2017,15.33
452,b,358,4/3/2017,136.51
452,a,358,4/3/2017,129.05
452,c,358,4/3/2017,43.39
453,a,252,4/7/2017,71.15
453,b,252,4/7/2017,59.34
453,a,252,4/7/2017,272.26
453,b,252,4/7/2017,64.99
454,b,261,2/14/2017,189.89
454,a,261,2/14/2017,128.76
454,a,261,2/14/2017,134.79
455,a,171,2/26/2017,82.36
456,c,31,2/27/2017,135.96
456,b,31,2/27/2017,129.7
456,a,31,2/27/2017,69.6
456,b,31,2/27/2017,311.79
456,a,31,2/27/2017,109
457,a,2,3/8/2017,11.53
457,b,2,3/8/2017,283.63
457,a,2,3/8/2017,10.34
457,a,2,3/8/2017,44.02
457,b,2,3/8/2017,24.36
457,a,2,3/8/2017,134.63
458,a,96,3/6/2017,274.73
458,a,96,3/6/2017,180.62
459,a,52,1/26/2017,132.99
459,b,52,1/26/2017,132.25
460,a,326,1/27/2017,37.65
460,c,326,1/27/2017,2.47
460,a,326,1/27/2017,304.78
461,b,256,3/1/2017,281.62
461,a,256,3/1/2017,20.78
461,a,256,3/1/2017,43.77
461,a,256,3/1/2017,27.64
461,b,256,3/1/2017,435.8
462,a,100,2/25/2017,62.84
462,a,100,2/25/2017,131.12
462,b,100,2/25/2017,164.12
462,a,100,2/25/2017,16.04
462,a,100,2/25/2017,94.18
463,a,426,1/5/2017,30.43
463,b,426,1/5/2017,7.08
463,c,426,1/5/2017,2.61
463,b,426,1/5/2017,250.45
464,a,412,2/28/2017,72.19
464,a,412,2/28/2017,71.55
464,a,412,2/28/2017,65.58
465,c,526,3/6/2017,130.31
465,b,526,3/6/2017,43.62
465,b,526,3/6/2017,84.45
465,b,526,3/6/2017,10.87
465,b,526,3/6/2017,46.99
466,a,81,3/7/2017,333.89
466,b,81,3/7/2017,3.4
466,a,81,3/7/2017,39.02
466,a,81,3/7/2017,66.03
466,a,81,3/7/2017,172.46
466,a,81,3/7/2017,155.01
466,b,81,3/7/2017,108.98
467,a,351,1/2/2017,7.19
467,a,351,1/2/2017,34.04
468,a,74,3/16/2017,137.09
468,c,74,3/16/2017,377.48
468,b,74,3/16/2017,294.14
468,a,74,3/16/2017,82.21
468,a,74,3/16/2017,1.57
469,a,42,1/30/2017,185.69
469,b,42,1/30/2017,0.27
469,c,42,1/30/2017,117.07
469,a,42,1/30/2017,32.52
469,a,42,1/30/2017,31.42
469,b,42,1/30/2017,97.84
469,a,42,1/30/2017,30.83
470,c,512,3/23/2017,83.22
470,a,512,3/23/2017,80.27
471,a,424,1/17/2017,3.88
471,a,424,1/17/2017,26.1
471,a,424,1/17/2017,10.39
472,a,146,2/10/2017,139.64
472,a,146,2/10/2017,132.51
472,a,146,2/10/2017,31.65
472,a,146,2/10/2017,226.39
473,a,221,2/8/2017,137.78
473,b,221,2/8/2017,44.83
474,a,328,2/16/2017,310.31
474,a,328,2/16/2017,273.7
474,a,328,2/16/2017,197.31
475,a,323,3/16/2017,130.97
475,a,323,3/16/2017,36.75
475,b,323,3/16/2017,43.03
475,a,323,3/16/2017,20.36
475,a,323,3/16/2017,7.06
476,b,45,2/10/2017,38.58
476,c,45,2/10/2017,375.81
476,b,45,2/10/2017,44.56
477,a,175,3/6/2017,10.67
477,a,175,3/6/2017,123.19
477,a,175,3/6/2017,0.41
477,c,175,3/6/2017,96.21
477,a,175,3/6/2017,212.6
477,b,175,3/6/2017,85.55
477,c,175,3/6/2017,103.07
478,a,199,1/22/2017,49.94
478,b,199,1/22/2017,162.93
478,b,199,1/22/2017,408.33
478,a,199,1/22/2017,31.55
478,a,199,1/22/2017,38.72
478,a,199,1/22/2017,119.35
478,b,199,1/22/2017,4.97
478,a,199,1/22/2017,27.67
478,a,199,1/22/2017,115.44
479,b,319,4/2/2017,46.9
479,b,319,4/2/2017,395.85
479,a,319,4/2/2017,46.16
480,a,11,3/27/2017,129.76
480,b,11,3/27/2017,4.16
481,a,205,3/6/2017,81.32
481,a,205,3/6/2017,121.29
481,c,205,3/6/2017,113.16
481,a,205,3/6/2017,13.61
481,a,205,3/6/2017,89.67
481,a,205,3/6/2017,5.89
482,a,284,1/22/2017,139.22
482,a,284,1/22/2017,163.13
482,c,284,1/22/2017,121.96
482,a,284,1/22/2017,121.72
482,c,284,1/22/2017,50.21
482,a,284,1/22/2017,45.76
482,b,284,1/22/2017,146.97
483,a,210,3/2/2017,7.63
483,a,210,3/2/2017,61.87
483,a,210,3/2/2017,46.74
484,a,491,3/3/2017,19.62
484,c,491,3/3/2017,38.27
484,b,491,3/3/2017,30.87
484,b,491,3/3/2017,50.73
485,c,212,2/13/2017,44.21
485,b,212,2/13/2017,64.03
485,b,212,2/13/2017,101.23
485,a,212,2/13/2017,56.86
485,a,212,2/13/2017,62.85
486,a,466,1/11/2017,128.96
486,c,466,1/11/2017,33.29
486,a,466,1/11/2017,9.42
486,a,466,1/11/2017,106.36
486,b,466,1/11/2017,102.24
486,a,466,1/11/2017,87.63
486,a,466,1/11/2017,14.97
486,a,466,1/11/2017,133.14
486,a,466,1/11/2017,78.86
487,a,261,3/26/2017,40.75
487,b,261,3/26/2017,53.44
487,b,261,3/26/2017,43.11
487,c,261,3/26/2017,153.41
487,b,261,3/26/2017,245.5
488,a,443,1/17/2017,92.93
488,a,443,1/17/2017,95.33
488,a,443,1/17/2017,126.74
488,a,443,1/17/2017,38.01
488,c,443,1/17/2017,137.41
488,a,443,1/17/2017,193.41
488,a,443,1/17/2017,147.13
488,a,443,1/17/2017,71.61
488,a,443,1/17/2017,42.37
489,c,448,3/12/2017,135.11
489,a,448,3/12/2017,61.52
489,a,448,3/12/2017,89.41
490,c,214,2/1/2017,79.82
490,a,214,2/1/2017,168.37
490,b,214,2/1/2017,208.32
491,b,115,2/19/2017,67.95
491,a,115,2/19/2017,48.9
491,a,115,2/19/2017,11.56
491,a,115,2/19/2017,219.81
492,a,169,4/2/2017,70.89
492,a,169,4/2/2017,32.52
492,b,169,4/2/2017,100.43
492,c,169,4/2/2017,167.89
492,b,169,4/2/2017,7.26
492,a,169,4/2/2017,54.47
492,a,169,4/2/2017,1.57
493,a,464,3/26/2017,26.88
493,a,464,3/26/2017,36.96
493,a,464,3/26/2017,27.42
493,a,464,3/26/2017,12.31
494,a,210,3/31/2017,249.93
494,a,210,3/31/2017,119.11
494,a,210,3/31/2017,36.28
494,a,210,3/31/2017,36.96
495,a,387,2/13/2017,11.22
496,a,56,3/24/2017,18.71
496,b,56,3/24/2017,150.52
496,a,56,3/24/2017,246.58
496,b,56,3/24/2017,39.34
496,a,56,3/24/2017,86.93
497,a,140,3/15/2017,67.46
497,b,140,3/15/2017,36.58
497,a,140,3/15/2017,21.07
498,b,348,3/19/2017,10.24
498,a,348,3/19/2017,2.46
499,a,25,4/11/2017,8.24
499,c,25,4/11/2017,237.8
499,b,25,4/11/2017,148.31
499,a,25,4/11/2017,72.81
500,b,473,1/26/2017,62.37
500,c,473,1/26/2017,19.13
500,a,473,1/26/2017,196.13
500,a,473,1/26/2017,61.65
501,c,523,1/26/2017,24.24
501,b,523,1/26/2017,37.2
501,c,523,1/26/2017,19.48
501,a,523,1/26/2017,50.61
502,c,218,1/12/2017,107.15
502,b,218,1/12/2017,7.28
503,c,173,4/7/2017,71.11
503,a,173,4/7/2017,57.07
503,a,173,4/7/2017,4.76
503,a,173,4/7/2017,79.07
503,a,173,4/7/2017,55.91
503,b,173,4/7/2017,36.82
503,c,173,4/7/2017,195.18
503,a,173,4/7/2017,18.81
503,a,173,4/7/2017,26.08
504,b,295,2/14/2017,85.5
504,c,295,2/14/2017,20.05
505,b,352,4/6/2017,445.78
505,a,352,4/6/2017,148.66
505,a,352,4/6/2017,20.62
505,a,352,4/6/2017,10.31
506,a,338,1/27/2017,45.74
506,a,338,1/27/2017,45.09
506,b,338,1/27/2017,101.5
506,a,338,1/27/2017,17.5
506,a,338,1/27/2017,76.13
507,c,510,3/15/2017,90.83
507,a,510,3/15/2017,225.44
507,a,510,3/15/2017,0.65
508,a,81,3/9/2017,16.06
508,b,81,3/9/2017,71.97
508,b,81,3/9/2017,35.49
508,a,81,3/9/2017,99.22
508,c,81,3/9/2017,137.99
508,b,81,3/9/2017,147.61
508,a,81,3/9/2017,66.1
509,c,48,1/23/2017,172.86
509,b,48,1/23/2017,78.12
509,a,48,1/23/2017,44.36
510,a,392,4/9/2017,146.77
510,a,392,4/9/2017,169.56
510,a,392,4/9/2017,6.45
510,a,392,4/9/2017,119.45
510,a,392,4/9/2017,131.51
510,a,392,4/9/2017,25.86
510,a,392,4/9/2017,188.97
512,a,131,2/15/2017,72.57
512,a,131,2/15/2017,160.24
512,a,131,2/15/2017,99.26
512,a,131,2/15/2017,36.69
513,a,362,1/15/2017,754.99
513,b,362,1/15/2017,34.72
513,a,362,1/15/2017,215.74
513,a,362,1/15/2017,119.33
514,a,483,2/22/2017,122.06
514,b,483,2/22/2017,52.06
514,a,483,2/22/2017,24.59
514,a,483,2/22/2017,10.42
514,a,483,2/22/2017,312.9
514,a,483,2/22/2017,273.4
515,a,507,1/8/2017,19.58
515,a,507,1/8/2017,60.19
516,a,520,4/3/2017,163.46
516,c,520,4/3/2017,219.42
516,a,520,4/3/2017,9.55
516,a,520,4/3/2017,151.86
516,b,520,4/3/2017,306.62
516,b,520,4/3/2017,52.41
517,a,141,1/20/2017,25.63
517,b,141,1/20/2017,30.34
517,a,141,1/20/2017,97.11
517,c,141,1/20/2017,80.98
517,a,141,1/20/2017,37.67
517,b,141,1/20/2017,17.25
518,b,132,1/13/2017,31.51
518,a,132,1/13/2017,53.23
518,a,132,1/13/2017,9.64
518,a,132,1/13/2017,81.28
518,c,132,1/13/2017,53.11
519,a,372,2/2/2017,6.27
519,b,372,2/2/2017,83.28
519,a,372,2/2/2017,16.02
519,b,372,2/2/2017,39.73
519,a,372,2/2/2017,25.65
520,a,224,1/19/2017,81.45
520,a,224,1/19/2017,67.32
520,b,224,1/19/2017,16.52
521,b,247,3/27/2017,1.83
521,a,247,3/27/2017,29
522,b,78,2/25/2017,115.27
522,c,78,2/25/2017,32.68
522,b,78,2/25/2017,81.44
522,b,78,2/25/2017,97.28
523,b,300,3/20/2017,123.29
523,a,300,3/20/2017,87.46
524,a,309,2/18/2017,48.12
524,a,309,2/18/2017,0.75
524,b,309,2/18/2017,69.56
524,b,309,2/18/2017,234.07
524,a,309,2/18/2017,103.84
525,a,290,2/27/2017,72.59
525,c,290,2/27/2017,118.7
526,a,275,1/7/2017,190.62
526,b,275,1/7/2017,185.12
526,b,275,1/7/2017,43.44
526,a,275,1/7/2017,85.97
526,c,275,1/7/2017,85.78
526,a,275,1/7/2017,125.39
526,a,275,1/7/2017,17.31
527,b,475,3/9/2017,83.74
527,a,475,3/9/2017,91.02
527,a,475,3/9/2017,9.61
528,a,347,1/6/2017,0.86
528,b,347,1/6/2017,132.69
528,a,347,1/6/2017,83.28
528,a,347,1/6/2017,11.02
529,a,489,3/29/2017,86.48
529,b,489,3/29/2017,93.48
530,a,182,4/10/2017,270.33
530,a,182,4/10/2017,51.09
530,a,182,4/10/2017,54.81
530,b,182,4/10/2017,0.94
530,a,182,4/10/2017,8.63
530,a,182,4/10/2017,34.54
530,a,182,4/10/2017,150.7
531,a,557,3/31/2017,33.29
531,c,557,3/31/2017,130.17
531,b,557,3/31/2017,18.24
531,a,557,3/31/2017,0.01
531,a,557,3/31/2017,13.82
532,a,174,1/10/2017,23.7
532,a,174,1/10/2017,41.92
532,b,174,1/10/2017,129.18
532,a,174,1/10/2017,54.21
533,a,186,1/5/2017,20.2
534,a,63,3/23/2017,185.53
534,a,63,3/23/2017,14.81
535,a,455,3/22/2017,118.93
535,a,455,3/22/2017,111.53
535,a,455,3/22/2017,3.35
535,b,455,3/22/2017,439.51
535,a,455,3/22/2017,4.28
536,a,547,2/9/2017,5.56
536,c,547,2/9/2017,68.94
537,a,26,4/11/2017,72.56
537,a,26,4/11/2017,163.24
538,b,324,3/12/2017,10
538,a,324,3/12/2017,48.27
538,c,324,3/12/2017,59.25
538,b,324,3/12/2017,68
539,a,54,1/13/2017,53.67
539,a,54,1/13/2017,62.52
539,a,54,1/13/2017,79.57
539,a,54,1/13/2017,109.29
540,c,140,2/2/2017,6.67
540,a,140,2/2/2017,309.96
540,a,140,2/2/2017,42.5
541,a,204,2/17/2017,62.7
541,b,204,2/17/2017,30.12
541,a,204,2/17/2017,33.75
541,b,204,2/17/2017,15.18
542,b,416,4/1/2017,19.85
543,a,556,2/10/2017,178.4
543,b,556,2/10/2017,219.07
543,c,556,2/10/2017,205.14
543,c,556,2/10/2017,18.28
543,c,556,2/10/2017,6.77
544,a,543,2/19/2017,540.49
544,a,543,2/19/2017,72.59
544,a,543,2/19/2017,45.59
544,b,543,2/19/2017,124.6
544,b,543,2/19/2017,1.99
544,a,543,2/19/2017,140.12
544,b,543,2/19/2017,75.33
545,c,419,3/24/2017,59.09
546,b,329,3/22/2017,41.42
546,a,329,3/22/2017,160.78
546,a,329,3/22/2017,223.32
547,b,514,2/19/2017,69.33
547,a,514,2/19/2017,241.03
548,a,518,1/31/2017,312.4
548,a,518,1/31/2017,253.03
548,c,518,1/31/2017,43.76
548,a,518,1/31/2017,30.88
548,a,518,1/31/2017,144.64
548,a,518,1/31/2017,158.59
548,a,518,1/31/2017,0.44
548,a,518,1/31/2017,171.19
549,a,320,1/21/2017,85.83
549,b,320,1/21/2017,215.92
549,b,320,1/21/2017,70.17
550,b,478,3/17/2017,131.72
550,a,478,3/17/2017,37.09
550,b,478,3/17/2017,135
550,a,478,3/17/2017,114.72
551,a,75,3/27/2017,18.68
551,b,75,3/27/2017,124.07
551,a,75,3/27/2017,217.8
551,b,75,3/27/2017,66.76
551,c,75,3/27/2017,62.72
551,c,75,3/27/2017,119.1
552,a,558,2/13/2017,45.77
552,c,558,2/13/2017,56.89
552,a,558,2/13/2017,315.84
552,b,558,2/13/2017,12.95
552,a,558,2/13/2017,78.19
552,a,558,2/13/2017,61.87
553,c,521,2/11/2017,111.1
553,a,521,2/11/2017,125.7
553,b,521,2/11/2017,94.72
553,c,521,2/11/2017,272.2
553,a,521,2/11/2017,43.71
553,c,521,2/11/2017,82.06
553,a,521,2/11/2017,60.5
554,a,91,3/31/2017,103.68
554,a,91,3/31/2017,2.1
554,a,91,3/31/2017,58.51
554,a,91,3/31/2017,7.95
554,c,91,3/31/2017,26.38
554,a,91,3/31/2017,17.29
555,a,502,3/7/2017,9.03
555,a,502,3/7/2017,303.54
555,b,502,3/7/2017,9.41
555,a,502,3/7/2017,47.88
556,a,102,1/17/2017,160.94
556,a,102,1/17/2017,243.04
556,c,102,1/17/2017,261.29
556,b,102,1/17/2017,27.13
556,b,102,1/17/2017,273.05
557,a,491,3/20/2017,349.69
557,b,491,3/20/2017,37.4
557,a,491,3/20/2017,194.85
557,b,491,3/20/2017,223.48
557,a,491,3/20/2017,116.72
558,b,444,2/14/2017,3.16
558,a,444,2/14/2017,214.8
558,c,444,2/14/2017,2.42
558,a,444,2/14/2017,10.03
558,c,444,2/14/2017,27.27
559,c,17,2/8/2017,232.14
559,a,17,2/8/2017,19.24
559,a,17,2/8/2017,67.94
559,a,17,2/8/2017,190.4
560,a,296,1/11/2017,87.53
560,b,296,1/11/2017,37.24
560,a,296,1/11/2017,34.53
561,a,76,4/7/2017,28.24
562,a,196,4/8/2017,143.25
562,a,196,4/8/2017,1.28
562,b,196,4/8/2017,90.8
562,b,196,4/8/2017,190.55
562,a,196,4/8/2017,6.43
563,a,313,2/14/2017,230.94
563,a,313,2/14/2017,486.6
563,b,313,2/14/2017,204.9
563,a,313,2/14/2017,73.87
563,c,313,2/14/2017,22.09
